customer_id,order_id,order_status,order_purchase_timestamp,order_approved_at,order_delivered_carrier_date,order_delivered_customer_date,order_estimated_delivery_date,order_item_id,product_id,seller_id,shipping_limit_date,price,freight_value,customer_unique_id,customer_zip_code_prefix,customer_city,customer_state,revenue_after_freight,margin_percentage
b0731302b2c38aa2a3846e95b4e0e7a8,6fc7f8b453f5c366762afbf392ef9b37,delivered,2018-07-03T18:18:28.000Z,2018-07-05T16:07:14.000Z,2018-07-16T09:35:00.000Z,2018-07-27T16:29:27.000Z,2018-08-03T00:00:00.000Z,1,41db6d8062fcd38410c699743ccc0265,92eb0f42c21942b6552362b9b114707d,2018-07-12T19:31:14.000Z,13.47,15.23,b7c2260b3edf797ec378ac3c0f3bd586,92420,canoas,RS,-1.7599999999999998,-13.066072754268742
f75bc4f44ca718dcc8eff4ea5ab8e7ee,1bd0359d89e511c3c49753133e831bb8,delivered,2017-10-14T10:58:20.000Z,2017-10-14T11:14:35.000Z,2017-10-17T10:55:10.000Z,2017-10-25T17:37:51.000Z,2017-11-29T00:00:00.000Z,1,d2f2c2b94c6ac44ece0bd0dd202c7939,710e3548e02bc1d2831dfc4f1b5b14d4,2017-10-19T12:14:35.000Z,35.99,46.88,617f1d791e1c0306ee1dbfcef62fa8ae,58051,joao pessoa,PB,-10.89,-30.258405112531257
e618ce61b7a6c510ada191f657306c68,cc9760bf7b5d5b74c4d1eb1ab6405b50,delivered,2018-07-17T13:32:49.000Z,2018-07-18T04:35:13.000Z,2018-07-19T15:00:00.000Z,2018-07-23T18:20:48.000Z,2018-07-27T00:00:00.000Z,1,54b391a91c3b1a1e22af86434155834d,2ea0861cc19e94cad86438c984c52da4,2018-07-24T04:35:13.000Z,9.8,13.68,4b7f26d90bb264ade7e4281db1b739f1,13088,campinas,SP,-3.879999999999999,-39.591836734693864
f5f98b8b49e81546b497efacf2b9a261,9903b060ffcaca9244088e1f834fde2e,delivered,2017-03-12T13:45:19.000Z,2017-03-12T13:45:19.000Z,2017-03-16T08:37:39.000Z,2017-04-03T14:09:40.000Z,2017-04-07T00:00:00.000Z,2,37d6f8bf938208f8a2268dd49c2e7c45,75fbb52eda0cbc24f479d3b2fbfa8d3e,2017-03-16T13:45:19.000Z,14.9,17.78,e6b42f1327efa99bad737d11b2d9e216,14025,ribeirao preto,SP,-2.880000000000001,-19.32885906040269
f5f98b8b49e81546b497efacf2b9a261,9903b060ffcaca9244088e1f834fde2e,delivered,2017-03-12T13:45:19.000Z,2017-03-12T13:45:19.000Z,2017-03-16T08:37:39.000Z,2017-04-03T14:09:40.000Z,2017-04-07T00:00:00.000Z,1,f3bc8b0c346a5171a82585b880ba6f29,75fbb52eda0cbc24f479d3b2fbfa8d3e,2017-03-16T13:45:19.000Z,14.9,17.78,e6b42f1327efa99bad737d11b2d9e216,14025,ribeirao preto,SP,-2.880000000000001,-19.32885906040269
c5208f60e08f7bfe285a7d7f9b179c0a,7e582bf07e775814ee561ea660528808,delivered,2018-04-12T15:09:11.000Z,2018-04-13T13:14:19.000Z,2018-04-17T21:22:36.000Z,2018-04-27T23:48:57.000Z,2018-05-08T00:00:00.000Z,1,7469321b64a52ab80178417a543a45a8,0ddefe3c7a032b91f4e25b9c3a08fca1,2018-04-19T13:14:19.000Z,15.9,17.93,ac7a58a3b50189bef0d8d8e0c859d7a4,94945,cachoeirinha,RS,-2.0299999999999994,-12.76729559748427
df6697e2f4abe368dcd220afddef5746,3024eda1729b9daf946125ec8c271a91,delivered,2018-06-02T10:17:29.000Z,2018-06-02T10:31:01.000Z,2018-06-04T11:18:00.000Z,2018-06-16T01:17:38.000Z,2018-07-24T00:00:00.000Z,2,f74979b5e7c8d317baa1bfc0ea886ee1,0d33a55da925bbf1ff02af5f6059fc7f,2018-06-11T10:31:01.000Z,15.0,15.23,9f74192f4084e6ab67e5eb45e80cee23,20550,rio de janeiro,RJ,-0.23000000000000043,-1.533333333333336
df6697e2f4abe368dcd220afddef5746,3024eda1729b9daf946125ec8c271a91,delivered,2018-06-02T10:17:29.000Z,2018-06-02T10:31:01.000Z,2018-06-04T11:18:00.000Z,2018-06-16T01:17:38.000Z,2018-07-24T00:00:00.000Z,1,f74979b5e7c8d317baa1bfc0ea886ee1,0d33a55da925bbf1ff02af5f6059fc7f,2018-06-11T10:31:01.000Z,15.0,15.23,9f74192f4084e6ab67e5eb45e80cee23,20550,rio de janeiro,RJ,-0.23000000000000043,-1.533333333333336
8787c72a20002592238d7b80721ab729,88c588c116fd06fb8e48dd83af88ec4a,delivered,2017-11-19T13:23:27.000Z,2017-11-19T13:35:26.000Z,2017-11-24T22:06:56.000Z,2017-12-22T17:44:27.000Z,2017-12-12T00:00:00.000Z,1,5322d72e04acadda01cd9c274b4af288,4e85b538b0dad58852641540686d0e14,2017-11-23T13:35:26.000Z,14.39,15.1,6d1213d0a8cccfa5cdb1b693fd388055,79075,campo grande,MS,-0.7099999999999991,-4.933981931897144
f48c503766cc6385fe6947e623c20b65,b13efaac3f8cb7730ba737059abc614b,delivered,2017-10-26T11:22:23.000Z,2017-10-26T11:37:48.000Z,2017-10-31T16:58:06.000Z,2017-11-08T22:04:00.000Z,2017-11-23T00:00:00.000Z,5,b48d3e49914549b781c0b59f819b398e,d4a5e99e0dd915df64ba55a7fbd583fd,2017-11-01T11:35:20.000Z,7.45,14.1,5b2f88631e76ec357578704f3a123737,91791,porto alegre,RS,-6.6499999999999995,-89.26174496644295
f48c503766cc6385fe6947e623c20b65,b13efaac3f8cb7730ba737059abc614b,delivered,2017-10-26T11:22:23.000Z,2017-10-26T11:37:48.000Z,2017-10-31T16:58:06.000Z,2017-11-08T22:04:00.000Z,2017-11-23T00:00:00.000Z,4,b48d3e49914549b781c0b59f819b398e,d4a5e99e0dd915df64ba55a7fbd583fd,2017-11-01T11:35:20.000Z,7.45,14.1,5b2f88631e76ec357578704f3a123737,91791,porto alegre,RS,-6.6499999999999995,-89.26174496644295
f48c503766cc6385fe6947e623c20b65,b13efaac3f8cb7730ba737059abc614b,delivered,2017-10-26T11:22:23.000Z,2017-10-26T11:37:48.000Z,2017-10-31T16:58:06.000Z,2017-11-08T22:04:00.000Z,2017-11-23T00:00:00.000Z,3,b48d3e49914549b781c0b59f819b398e,d4a5e99e0dd915df64ba55a7fbd583fd,2017-11-01T11:35:20.000Z,7.45,14.1,5b2f88631e76ec357578704f3a123737,91791,porto alegre,RS,-6.6499999999999995,-89.26174496644295
f48c503766cc6385fe6947e623c20b65,b13efaac3f8cb7730ba737059abc614b,delivered,2017-10-26T11:22:23.000Z,2017-10-26T11:37:48.000Z,2017-10-31T16:58:06.000Z,2017-11-08T22:04:00.000Z,2017-11-23T00:00:00.000Z,2,b48d3e49914549b781c0b59f819b398e,d4a5e99e0dd915df64ba55a7fbd583fd,2017-11-01T11:35:20.000Z,7.45,14.1,5b2f88631e76ec357578704f3a123737,91791,porto alegre,RS,-6.6499999999999995,-89.26174496644295
f48c503766cc6385fe6947e623c20b65,b13efaac3f8cb7730ba737059abc614b,delivered,2017-10-26T11:22:23.000Z,2017-10-26T11:37:48.000Z,2017-10-31T16:58:06.000Z,2017-11-08T22:04:00.000Z,2017-11-23T00:00:00.000Z,1,b48d3e49914549b781c0b59f819b398e,d4a5e99e0dd915df64ba55a7fbd583fd,2017-11-01T11:35:20.000Z,7.45,14.1,5b2f88631e76ec357578704f3a123737,91791,porto alegre,RS,-6.6499999999999995,-89.26174496644295
85204a33560ea671ee5df3dc91c8361b,aaabf43feb9498d9de4588eb73231c25,delivered,2018-06-20T22:07:30.000Z,2018-06-20T22:59:24.000Z,2018-06-21T12:10:00.000Z,2018-07-05T22:08:24.000Z,2018-07-18T00:00:00.000Z,1,8922a988522761e78f0444350218e73b,e250d617a0ad591ba9bd663e584a895d,2018-06-24T22:59:24.000Z,14.33,22.06,a48eb10c9faec2e9c92f701b864dab5e,45654,ilheus,BA,-7.729999999999999,-53.94277739009071
cc8f3ef9071478290745b2460abfe9b7,b0fcac33c0908170958a5ac0d2f5c60f,delivered,2017-05-15T22:40:37.000Z,2017-05-15T22:55:06.000Z,2017-05-17T11:50:03.000Z,2017-06-01T14:11:57.000Z,2017-06-20T00:00:00.000Z,1,154e7e31ebfa092203795c972e5804a6,cc419e0650a3c5ba77189a1882b7556a,2017-05-24T22:55:06.000Z,19.99,34.15,227bbe12593bc5480d20157676e84af2,57310,arapiraca,AL,-14.16,-70.83541770885444
6879e4ce134c4bedac15cd492ad81fbc,ca2bf936bb1f3bc31d83dd119beb1efc,delivered,2018-07-13T09:16:08.000Z,2018-07-13T09:30:13.000Z,2018-07-18T13:04:00.000Z,2018-07-26T16:58:28.000Z,2018-08-08T00:00:00.000Z,1,84fca65b5c69b61eec7a6f4b9fcfea75,0c8380b62e38e8a1e6adbeba7eb9688c,2018-07-19T09:30:13.000Z,36.9,38.53,aab3bf2db93136880f9e249a41f1fc3c,91170,porto alegre,RS,-1.6300000000000026,-4.417344173441742
e1e6ba5ad13d5baf7ce61a372f6c9818,3b513d4810b2c2de5e551d0edee87865,delivered,2017-12-20T19:14:48.000Z,2017-12-20T19:30:26.000Z,2018-01-08T21:22:49.000Z,2018-02-27T19:13:36.000Z,2018-02-07T00:00:00.000Z,1,0152f69b6cf919bcdaf117aa8c43e5a2,d2374cbcbb3ca4ab1086534108cc3ab7,2018-01-11T19:30:26.000Z,13.9,15.1,4ce387d1dc71f40ba7e47a7b1af9a62d,91170,porto alegre,RS,-1.1999999999999993,-8.63309352517985
43e0ca1387b46dabfbee7145f1cb68ac,1a549ed2db2a9933e6c9a780064db2d9,delivered,2018-07-17T11:08:44.000Z,2018-07-18T02:55:19.000Z,2018-07-19T12:57:00.000Z,2018-07-25T14:22:44.000Z,2018-08-06T00:00:00.000Z,1,5a9390e32c656cca81df71054e77b93b,ea00f977a203ff88adf7057cb7806998,2018-07-24T02:55:19.000Z,7.99,18.23,496401c281492f8a9ede949fd22e2a38,24933,marica,RJ,-10.24,-128.1602002503129
5ac9fcc9259df95cf14d27238b112148,de03f4f4bb610147a9bbfbed56438cbb,delivered,2018-02-02T00:01:31.000Z,2018-02-02T00:55:32.000Z,2018-02-07T15:04:45.000Z,2018-02-16T17:18:33.000Z,2018-02-26T00:00:00.000Z,1,2e8316b31db34314f393806fd7b6e185,9d7a1d34a5052409006425275ba1c2b4,2018-02-08T00:55:32.000Z,2.99,11.85,cf3839da0d9492ad151690b65f45d800,6604,jandira,SP,-8.86,-296.3210702341137
bfe0e1c002e75e57b057eef574261073,7888cdac405b09671099be62efb2de3d,delivered,2018-02-01T18:47:08.000Z,2018-02-01T19:37:36.000Z,2018-02-05T11:13:17.000Z,2018-02-16T17:32:33.000Z,2018-03-02T00:00:00.000Z,2,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,2018-02-07T19:11:12.000Z,13.65,15.1,681b2f05b5c64ff9d8b327eafdb4bbfb,84046,ponta grossa,PR,-1.4499999999999993,-10.622710622710617
bfe0e1c002e75e57b057eef574261073,7888cdac405b09671099be62efb2de3d,delivered,2018-02-01T18:47:08.000Z,2018-02-01T19:37:36.000Z,2018-02-05T11:13:17.000Z,2018-02-16T17:32:33.000Z,2018-03-02T00:00:00.000Z,1,7ce94ab189134e2d3c05f496d635419c,8b321bb669392f5163d04c59e235e066,2018-02-07T19:11:12.000Z,13.65,15.1,681b2f05b5c64ff9d8b327eafdb4bbfb,84046,ponta grossa,PR,-1.4499999999999993,-10.622710622710617
5357ad0a6bff8952e5326bb9be330842,c6843402edbaf2d6f740e48c20599396,delivered,2018-02-27T14:57:26.000Z,2018-02-28T09:35:56.000Z,2018-02-28T20:06:14.000Z,2018-03-16T19:58:59.000Z,2018-03-20T00:00:00.000Z,1,2e830c73f28d3b8542af03cf2637dfc4,8b321bb669392f5163d04c59e235e066,2018-03-06T09:31:02.000Z,11.6,14.1,377fde5a2ed15f559c2eb21a438d7a32,26525,nilopolis,RJ,-2.5,-21.551724137931036
7d24a4f248c9d34b88eae8d6e120e49c,62a67b702512a0fa8e5b70d26369bdd3,delivered,2018-07-07T13:42:50.000Z,2018-07-11T03:45:43.000Z,2018-07-12T14:53:00.000Z,2018-07-24T18:58:33.000Z,2018-08-10T00:00:00.000Z,1,57552a168008a60472e3e6bb351422e7,d8c7ba53e7e38711eaef8c2849d6d2e1,2018-07-13T03:45:43.000Z,29.0,62.45,1cb2ccccd3f348ee0c632f8dc2e39da6,65415,coroata,MA,-33.45,-115.3448275862069
003b595c764773e20e0949b6fba7b1dc,ed6f828ab9f3f7383d3ba2115000bf34,delivered,2018-04-14T08:18:05.000Z,2018-04-17T04:11:44.000Z,2018-04-23T15:56:48.000Z,2018-05-03T16:57:41.000Z,2018-05-09T00:00:00.000Z,1,4debd977b5bc245487ec61b7961b16e3,92eb0f42c21942b6552362b9b114707d,2018-04-23T04:11:44.000Z,12.67,12.79,6d55b4560e6c8ec28f8ba8099b442400,18305,capao bonito,SP,-0.11999999999999922,-0.9471191791633718
1a0bc7cbd12289b4c6429ca29e1b9b84,185115c917a05bf72dd42a9c369f207f,delivered,2017-08-27T14:59:43.000Z,2017-08-27T15:15:09.000Z,2017-08-30T19:22:18.000Z,2017-09-04T22:11:30.000Z,2017-09-18T00:00:00.000Z,1,b59fb744c6f3cd1dc23b10f760848d98,916748bc99315c2d202898ae58b1617e,2017-08-31T15:15:09.000Z,9.9,15.1,93a5ea38aa18766f18d2c3cb70035e81,27525,resende,RJ,-5.199999999999999,-52.52525252525252
dceaa0645724c27d40672b248081aef7,746327966e37217c499ecfb3caedf658,delivered,2018-02-14T14:29:32.000Z,2018-02-14T14:47:56.000Z,2018-02-16T20:56:52.000Z,2018-03-02T19:51:31.000Z,2018-03-14T00:00:00.000Z,1,80dfe643d04536672f84431155e07728,ef506c96320abeedfb894c34db06f478,2018-02-20T13:47:56.000Z,16.99,21.15,e7ca2e3d0057e4e4945f051f1c39166d,58046,joao pessoa,PB,-4.16,-24.484991171277226
4625da7f4d9dd82612242ee97ff1d4bf,e02513d56c28c7f7f0050e48ea836c05,delivered,2018-06-03T13:07:03.000Z,2018-06-03T13:15:14.000Z,2018-06-04T13:24:00.000Z,2018-06-08T18:38:19.000Z,2018-07-13T00:00:00.000Z,1,3b402e910ac3b3271958456b36a7c7ac,d9a84e1403de8da0c3aa531d6d108ba6,2018-06-11T13:15:14.000Z,12.9,18.23,09c06d2a7f62d2dfa843f8fa6f893c8f,89066,blumenau,SC,-5.33,-41.31782945736434
b4780b1a1ae9bdc3a55a9f3ee26dbb61,5780928bf02589330d7318899b32f757,delivered,2017-09-15T15:32:16.000Z,2017-09-15T15:45:12.000Z,2017-09-18T22:19:43.000Z,2017-09-26T15:13:10.000Z,2017-10-16T00:00:00.000Z,1,134957eeec87be2414ac629ee0b947a4,87142160b41353c4e5fca2360caf6f92,2017-09-21T15:45:12.000Z,19.9,34.15,5ef08d4b847e88520aafd4856c5068b1,37110,eloi mendes,MG,-14.25,-71.60804020100502
d0bcaa005c8abd044fa9eb2dd68f792d,65d45b2f40853ee124b911fac597afdb,delivered,2018-02-02T18:31:54.000Z,2018-02-05T09:09:37.000Z,2018-02-08T01:08:28.000Z,2018-02-23T19:47:35.000Z,2018-03-19T00:00:00.000Z,1,6d7a4492be45dfb8e38e762efe6614a4,ea8482cd71df3c1969d7b9473ff13abc,2018-02-09T09:09:37.000Z,27.99,34.15,794be115b1249e6868474266d6623488,76868,machadinho d'oeste,RO,-6.16,-22.00785994998214
dccb66bd83dd489107a5a42d858265cc,cc69435b3a477ca3247cc9811da7f589,delivered,2018-06-09T18:22:07.000Z,2018-06-09T18:35:12.000Z,2018-06-11T14:31:00.000Z,2018-06-22T23:17:49.000Z,2018-07-16T00:00:00.000Z,1,f51dde119b9a90e3c7464f0cc45c0953,128639473a139ac0f3e5f5ade55873a5,2018-06-13T18:31:09.000Z,18.9,22.06,22303dbdcc330a66022f280cb1cc2389,24859,itaborai,RJ,-3.16,-16.71957671957672
580d00c08e142c3ab462caed4eb94d78,6ac7e852b9acd63429f9b6ac61ae165a,delivered,2018-07-24T10:56:43.000Z,2018-07-25T02:55:23.000Z,2018-07-25T15:08:00.000Z,2018-08-09T10:12:33.000Z,2018-08-10T00:00:00.000Z,1,7c4a8bec217df1de0df2b5aaf8175b65,7040e82f899a04d1b434b795a43b4617,2018-07-30T02:55:23.000Z,14.9,22.85,1600d3c2e067a36e34255f8457ed2eab,64057,teresina,PI,-7.950000000000001,-53.35570469798658
df50aa4e5e65c1e00257ac32ad9167ed,4c9ad1ec8d135d9f6cda60ba64fdc5bf,delivered,2018-03-01T16:55:33.000Z,2018-03-01T17:15:33.000Z,2018-03-02T22:43:22.000Z,2018-03-26T23:50:55.000Z,2018-03-21T00:00:00.000Z,1,e1ecd7384e97b1ca3f7b1601c78728c9,4830e40640734fc1c52cd21127c341d4,2018-03-07T17:15:33.000Z,30.0,52.36,8bcc84e0763714d1d9609f2047aaa93a,88036,florianopolis,SC,-22.36,-74.53333333333333
503f0e722a93ef93328c4f358b7c0c92,5f8f11858f0aa38dd3dac7d851aced95,delivered,2017-10-11T15:12:34.000Z,2017-10-12T15:27:52.000Z,2017-10-16T19:48:00.000Z,2017-11-14T19:05:08.000Z,2017-11-09T00:00:00.000Z,1,b944aabf1fc45c01599ee96c7f4d533e,128639473a139ac0f3e5f5ade55873a5,2017-10-18T16:27:52.000Z,18.9,42.38,2f58561a6b4cb17f5e864d8df3e559c6,49160,nossa senhora do socorro,SE,-23.480000000000004,-124.23280423280427
cc6ca9a06de92299b5d0fc5669174398,d6be19fade8df35d46c377eaeb737f67,delivered,2018-01-08T22:15:07.000Z,2018-01-10T10:32:45.000Z,2018-01-11T22:39:16.000Z,2018-02-09T16:44:31.000Z,2018-02-20T00:00:00.000Z,1,c50795b5c94dd185b2cee1d28a41d752,7c1fea10b5b006671d608b1d7c446ec4,2018-01-16T03:38:06.000Z,19.9,34.15,377860a7242c2e503c926b76ab6e0a65,76824,porto velho,RO,-14.25,-71.60804020100502
576f3b15da54ced001c74d89a328fdc2,310d1dbc8ae8050a39e80f2a8367047b,delivered,2018-03-15T07:28:22.000Z,2018-03-16T04:15:11.000Z,2018-03-19T17:24:27.000Z,2018-03-26T15:31:19.000Z,2018-04-11T00:00:00.000Z,1,5b388e2d3e6204d8a3a6698e122bdc4a,e8a85b5f3df47be0984c55fd4064dbb4,2018-03-22T03:31:19.000Z,18.0,18.23,593ebdbcdd30e42e8079be38aad225a7,37508,piranguinho,MG,-0.23000000000000043,-1.2777777777777801
6236a1fd73ab92114378e88fe16698ea,94b9fdffc1d9b49273c91598fc0dc5e6,delivered,2017-02-03T21:36:05.000Z,2017-02-03T21:50:13.000Z,2017-02-07T15:43:38.000Z,2017-02-15T18:18:11.000Z,2017-03-30T00:00:00.000Z,1,ca152649b43c4c6081853d9421c59869,85d9eb9ddc5d00ca9336a2219c97bb13,2017-02-08T21:36:05.000Z,26.9,28.97,08e37284d5bd2834be3c71035e3d64a3,69314,boa vista,RR,-2.0700000000000003,-7.695167286245355
9118ed9ec042f365177a300a886cfb2e,fc8942567e69a0f7adf0f30d5f154bda,delivered,2018-02-23T20:32:38.000Z,2018-02-27T04:31:23.000Z,2018-03-01T00:19:07.000Z,2018-03-06T19:05:45.000Z,2018-03-21T00:00:00.000Z,1,146ee97f86e3d0487f410ffc9896de9a,4de6e4ba574aa9dfdc824bc44dc47fdd,2018-03-05T03:51:32.000Z,9.0,17.63,e5ec513f807eb586f0cb8ab492f59e13,72755,brasilia,DF,-8.629999999999999,-95.88888888888889
23227f94be082fdbf86795983cd4ff4f,a76ada6fa5bcfc4b6225ec88c219ab99,delivered,2017-03-15T20:14:39.000Z,2017-03-15T20:14:39.000Z,2017-03-21T15:07:13.000Z,2017-03-27T20:03:48.000Z,2017-04-03T00:00:00.000Z,1,639a641dfdddb9367d030768148076b1,77128dec4bec4878c37ab7d6169d6f26,2017-03-21T20:14:39.000Z,6.5,8.72,a739e18da2ae060751cb8cff6313d729,2615,sao paulo,SP,-2.2200000000000006,-34.15384615384616
f1b2c0104dbd388db6988523bfc1187c,7c7fe53f2fdb00627f75d98690d753bf,delivered,2018-03-24T01:03:53.000Z,2018-03-26T09:10:14.000Z,2018-03-26T20:52:15.000Z,2018-04-08T18:31:03.000Z,2018-04-23T00:00:00.000Z,1,3b0f7951038b105522c2d566b54421f7,562fc2f2c2863ab7e79a9e4388a58a14,2018-03-29T01:31:59.000Z,28.99,58.41,55886b0da0e1a4c9e753f3250419c0fa,41770,salvador,BA,-29.419999999999998,-101.48327009313556
c6f60acf07eaea60cdd170c37b8606ac,2c46e039a885b9d82aca6fdbf7aeb482,delivered,2018-02-07T11:22:09.000Z,2018-02-07T11:35:27.000Z,2018-02-14T18:52:47.000Z,2018-03-08T22:04:22.000Z,2018-03-06T00:00:00.000Z,1,4debd977b5bc245487ec61b7961b16e3,92eb0f42c21942b6552362b9b114707d,2018-02-13T11:35:27.000Z,12.67,14.1,061e2147297977f2a31cc05eea4888e4,72302,brasilia,DF,-1.4299999999999997,-11.286503551696919
ce06ca41a78f036031a1fd73d3088c2f,35681d761149a472aa05d9fe484c61b3,delivered,2017-11-30T08:30:30.000Z,2017-12-01T11:31:01.000Z,2017-12-01T18:21:58.000Z,2017-12-06T14:35:51.000Z,2017-12-29T00:00:00.000Z,2,f59871b3d9da4c64cbe41ad3dd04dc14,116ccb1a1604bc88e4d234a8c23f33de,2017-12-07T04:38:22.000Z,12.7,16.11,130fdbc4a030daee63266df50cff43c8,38990,corrego danta,MG,-3.41,-26.850393700787407
ce06ca41a78f036031a1fd73d3088c2f,35681d761149a472aa05d9fe484c61b3,delivered,2017-11-30T08:30:30.000Z,2017-12-01T11:31:01.000Z,2017-12-01T18:21:58.000Z,2017-12-06T14:35:51.000Z,2017-12-29T00:00:00.000Z,1,f59871b3d9da4c64cbe41ad3dd04dc14,116ccb1a1604bc88e4d234a8c23f33de,2017-12-07T04:38:22.000Z,12.7,16.11,130fdbc4a030daee63266df50cff43c8,38990,corrego danta,MG,-3.41,-26.850393700787407
94dd77782ae0b4fb8c816bc1eab33f6c,abc7580b562d8de4d5471356c6c25aef,delivered,2017-02-26T20:47:27.000Z,2017-03-02T04:02:28.000Z,2017-03-03T08:50:26.000Z,2017-03-09T14:24:45.000Z,2017-03-22T00:00:00.000Z,1,91b08d34d0ba4db44da2dc382867ba49,b76dba6c951ab00dc4edf0a1aa88037e,2017-03-08T04:02:28.000Z,10.99,14.52,c8e9b2df7f6f20e16f172176f03b8c27,35970,barao de cocais,MG,-3.5299999999999994,-32.12010919017288
ae4f641ff7e13a5123a1ad793a18c040,953ee7496af2a4597b4a05df5ab44c1c,delivered,2018-05-15T10:17:03.000Z,2018-05-16T10:15:32.000Z,2018-05-16T12:23:00.000Z,2018-05-17T16:53:40.000Z,2018-05-24T00:00:00.000Z,1,7de123c822c488ccab0151f37a521b5b,eb5b6204dde3a6e03b5f1bb8479f055b,2018-05-18T10:15:32.000Z,6.99,7.39,e619ed52c7b30be9d83d970795c630a0,3461,sao paulo,SP,-0.39999999999999947,-5.722460658082968
8b2eb4ad78ddc8b18e303faa54348db7,36af952fa00b09aef1c4c6020442a819,delivered,2017-09-07T20:19:52.000Z,2017-09-07T20:30:11.000Z,2017-09-08T20:21:44.000Z,2017-09-12T20:52:12.000Z,2017-09-26T00:00:00.000Z,1,d68eca92c5a12467b856479934dc39af,f27e33c6d29b5138fa9967bcd445b6d5,2017-09-13T20:30:11.000Z,7.9,11.85,4ffd7cf05f22d7a320750a2f9e73f665,12042,taubate,SP,-3.9499999999999993,-49.999999999999986
0433d774ea865531860bbd6db8295036,69e00d7c58b9000d1e4f8dee5b2302a5,delivered,2018-04-03T13:46:23.000Z,2018-04-03T14:09:46.000Z,2018-04-04T19:48:43.000Z,2018-04-14T20:18:29.000Z,2018-04-26T00:00:00.000Z,1,9bfadd7644ba1f2c902fe81420c53b46,8b321bb669392f5163d04c59e235e066,2018-04-09T14:09:46.000Z,12.9,15.23,bcdf78aea62047896e79a5230de83634,91330,porto alegre,RS,-2.33,-18.06201550387597
a2cd17436c82a68234fbda01562f6e50,3c04118e4788bb999f7371015e3dbdbe,delivered,2017-08-16T17:41:35.000Z,2017-08-16T18:24:43.000Z,2017-08-22T20:19:54.000Z,2017-08-25T13:52:33.000Z,2017-09-14T00:00:00.000Z,1,b71ed32edb9ce4684e10a11309011b60,5a93f3ab0ef4c84ed5e1b5dbf23978bc,2017-08-30T18:24:43.000Z,10.0,11.85,509148592c66d4ea7e26e63c131cd980,2435,sao paulo,SP,-1.8499999999999996,-18.499999999999996
bd6015756d502c57af1d4f5ce8f7bb7d,d5c99387bb0975f7fd307eab0b02bd63,delivered,2018-03-14T21:26:28.000Z,2018-03-16T03:25:13.000Z,2018-03-16T20:37:50.000Z,2018-04-30T18:16:55.000Z,2018-04-03T00:00:00.000Z,1,44fded21627553d1886d459384bbce06,8b321bb669392f5163d04c59e235e066,2018-03-22T03:25:13.000Z,15.0,18.23,9ce2fd02219ee39ad0b757aaddd664b1,27537,resende,RJ,-3.2300000000000004,-21.533333333333335
f7e9bb341dd0e8c538dce497142a1bb2,09c10d01ea598b37493ee93aa01cb066,delivered,2018-07-14T19:38:54.000Z,2018-07-14T19:50:17.000Z,2018-07-16T14:16:00.000Z,2018-07-26T18:56:41.000Z,2018-08-01T00:00:00.000Z,1,b969a0b5d4b1c5c7458bf16c0ad407ad,8b321bb669392f5163d04c59e235e066,2018-07-17T19:50:17.000Z,9.9,15.23,788f3b2f3dabc5a23775cebd48d96dfc,74580,goiania,GO,-5.33,-53.83838383838384
483eaa3ad72e3ceb7e6e3105dcb8bbce,56f4ca489c9843f27c5550b57b70362e,delivered,2018-01-22T22:32:56.000Z,2018-01-23T22:34:52.000Z,2018-01-29T20:33:34.000Z,2018-02-06T15:18:59.000Z,2018-02-14T00:00:00.000Z,1,5aad359a63cbb4fc35ead44346a3eeb4,d20b021d3efdf267a402c402a48ea64b,2018-01-29T22:34:52.000Z,10.99,11.85,0cf05b6d8858e88f45279c519f779ef2,1312,sao paulo,SP,-0.8599999999999994,-7.825295723384889
6666d902f1778f7289ed619385450109,2d61f270bc350937faeb8bdcbe4cd192,delivered,2018-01-30T16:33:33.000Z,2018-01-30T16:52:51.000Z,2018-02-01T17:22:04.000Z,2018-02-16T17:16:52.000Z,2018-02-21T00:00:00.000Z,1,26f76ddb0070c797bd15228e8e085023,8b321bb669392f5163d04c59e235e066,2018-02-05T16:52:51.000Z,12.9,14.1,e651d2d81b0b818d1910812d85fa513b,20940,rio de janeiro,RJ,-1.1999999999999993,-9.302325581395344
0573edc5eccee58dab8992faab015e4b,b701d65353872620da82e696574a589a,delivered,2018-06-18T23:14:47.000Z,2018-06-18T23:35:55.000Z,2018-06-19T14:18:00.000Z,2018-06-25T23:48:26.000Z,2018-07-19T00:00:00.000Z,1,1f75be631e988bb0ad750e60e18d043b,fd386aa7bed2af3c7035c65506c9b4a3,2018-06-24T23:30:54.000Z,13.99,18.23,7345d4421257c44d2866ee8ce2c82648,39290,sao romao,MG,-4.24,-30.30736240171551
84e58051c35730ef23c796204fe91d08,cec79ef92819a9f1f2009e1d8cf26db8,delivered,2017-09-13T12:24:18.000Z,2017-09-13T12:35:16.000Z,2017-09-14T18:22:09.000Z,2017-09-20T19:29:11.000Z,2017-10-09T00:00:00.000Z,1,ae8a92195eb75e94998a210eeb51693e,1d139e3a3b14025640d8df1b230aace0,2017-09-19T12:35:16.000Z,7.48,15.1,ac5a446b6eb92f59a152ae107604868f,39645,jenipapo de minas,MG,-7.619999999999999,-101.87165775401068
